,amt,city,Hour,category,customer_id,city_pop,zip,state,Day,is_hour_23,DayOfWeek,Month,gender,is_hour_1,is_business_day,is_hour_3,is_hour_2,is_day_12,is_day_25,is_payment_day_20,is_fraud
26908,168.12,0.0,1,0.924392147842978,252587,2644.0,44412.0,-0.3730982481864606,6,0,0,5,-0.060480861447470585,1,1,0,0,0,0,0,0.0
26909,9.65,0.0,19,-0.588837873889145,95280,343.0,57374.0,-1.1514688560374893,25,0,0,2,-0.060480861447470585,0,1,0,0,0,1,0,0.0
26910,73.92,0.0,8,-0.5850295544656944,60527,320420.0,80120.0,-0.20665365745348527,5,0,1,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26911,49.74,1.147186958816667,2,-0.09596916220399085,9887,1478.0,54896.0,-0.06818746454311447,7,0,0,1,-0.060480861447470585,0,1,0,1,0,0,0,0.0
26912,59.04,0.0,8,-0.09596916220399085,218524,3699.0,32442.0,0.2459494145081303,21,0,6,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26913,41.81,0.404316342904291,19,-0.7624900215463709,109242,765.0,49895.0,0.21347107588762151,3,0,6,3,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26914,89.37,0.0,4,-0.09596916220399085,205439,471.0,74633.0,-0.2511725138550665,15,0,0,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
26915,3.88,0.0,14,-1.1273689906103954,135011,743.0,59448.0,0.0,15,0,4,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26916,124.54,0.0,16,-1.1273689906103954,15114,215.0,67545.0,0.3272014437787832,9,0,2,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26917,468.05,0.06571418002525332,23,-0.8769125935111616,71832,166081.0,18103.0,-0.33024966895877095,11,1,0,2,-0.060480861447470585,0,1,0,0,0,0,0,1.0
26918,64.8,0.0,0,-0.09596916220399085,287169,1274.0,15829.0,-0.33024966895877095,21,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26919,147.33,1.2768044521200532,9,0.924392147842978,26895,1132.0,52572.0,0.2861780043484511,16,0,2,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
26920,36.76,0.0,19,-1.444683199224616,207330,4603.0,3858.0,0.5689987510364858,15,0,0,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
26921,128.94,0.0,14,-0.8769125935111616,275503,21125.0,19007.0,-0.33024966895877095,16,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26922,32.66,0.0,15,-0.7624900215463709,303709,6018.0,22824.0,-0.6390671878160328,27,0,0,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
26923,84.8,0.0,2,-0.09596916220399085,162218,823.0,17088.0,-0.33024966895877095,27,0,2,3,0.06780933672393567,0,1,0,1,0,0,0,0.0
26924,93.02,0.34761031540999016,8,0.924392147842978,42401,964.0,64659.0,-0.1157774404308786,26,0,5,1,0.06780933672393567,0,0,0,0,0,0,0,0.0
26925,114.69,0.0,0,-0.09596916220399085,243086,9815.0,22968.0,-0.6390671878160328,2,0,3,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
26926,11.32,0.0,21,-0.7624900215463709,267962,3451.0,38922.0,0.19361663377757496,12,0,6,5,0.06780933672393567,0,0,0,0,1,0,0,0.0
26927,71.1,0.0,17,-1.7414006772859965,23325,741.0,23303.0,-0.6390671878160328,14,0,0,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
26928,79.94,0.0,19,-1.7414006772859965,207411,579.0,79837.0,-0.1883299707076134,15,0,0,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26929,7.59,1.1277688729595654,20,1.1218691508323768,119735,2456.0,7439.0,-0.6159506196811271,8,0,4,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26930,97.57,1.316445421635897,6,-0.09596916220399085,72421,31394.0,45150.0,-0.3730982481864606,12,0,1,2,-0.060480861447470585,0,1,0,0,1,0,0,0.0
26931,61.0,0.0,1,-0.09596916220399085,119,165.0,13342.0,0.24830424725916417,1,0,1,1,-0.060480861447470585,1,1,0,0,0,0,0,0.0
26932,103.9,0.0,22,-1.444683199224616,204851,47119.0,76048.0,-0.1883299707076134,14,0,6,4,0.06780933672393567,0,0,0,0,0,0,0,1.0
26933,270.17,1.613276688741266,3,0.924392147842978,255693,4474.0,48850.0,0.21347107588762151,7,0,1,5,0.06780933672393567,0,1,1,0,0,0,0,1.0
26934,133.91,0.0,0,0.924392147842978,280892,1139.0,95528.0,0.15850505294914607,19,0,6,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26935,28.85,0.0,2,-0.6232182924237895,51402,17047.0,85253.0,-0.9678138848996559,31,0,3,1,-0.060480861447470585,0,1,0,1,0,0,0,0.0
26936,156.59,0.0,18,-0.7624900215463709,33089,2523.0,49259.0,0.21347107588762151,20,0,6,1,-0.060480861447470585,0,0,0,0,0,0,1,0.0
26937,575.22,0.0,14,0.11472769218192846,277383,753116.0,55128.0,0.16898721034396544,17,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26938,36.7,0.0,13,-0.9102272605448781,275366,34496.0,11710.0,0.24830424725916417,16,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26939,78.88,0.0,7,0.924392147842978,126781,4172.0,16239.0,-0.33024966895877095,11,0,0,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
26940,68.19,0.0,11,0.924392147842978,105214,18182.0,59714.0,0.0,2,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26941,88.07,0.0,12,-0.9102272605448781,256122,42817.0,97034.0,-0.1437972224988989,7,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26942,30.38,0.0,22,-1.444683199224616,252260,1228.0,47451.0,-0.08547258526790573,5,0,6,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26943,39.92,0.0,2,-0.6232182924237895,211,1446.0,59014.0,0.0,1,0,1,1,0.06780933672393567,0,1,0,1,0,0,0,0.0
26944,25.69,0.0,17,-1.1273689906103954,156485,71463.0,35022.0,0.37688069771010346,24,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26945,606.9,0.0,16,-0.6232182924237895,203774,1382480.0,10463.0,0.24830424725916417,14,0,6,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
26946,3.05,0.0,16,1.1218691508323768,4325,88735.0,32725.0,0.2459494145081303,3,0,3,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26947,138.94,0.0,12,-1.1273689906103954,216126,172817.0,91206.0,0.15850505294914607,20,0,5,4,0.06780933672393567,0,0,0,0,0,0,1,0.0
26948,5.22,0.0,13,-0.9102272605448781,124241,381459.0,94619.0,0.15850505294914607,10,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26949,78.13,0.0,21,-0.7624900215463709,138188,10717.0,14425.0,0.24830424725916417,16,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26950,54.62,0.0,21,-1.7414006772859965,114493,912.0,50598.0,0.2861780043484511,5,0,1,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
26951,98.22,0.0,8,1.1218691508323768,186892,1140.0,15056.0,-0.33024966895877095,7,0,6,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
26952,4.36,0.0,14,1.1218691508323768,203480,5621.0,28073.0,-0.1131596378888,14,0,6,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26953,12.69,0.0,20,-1.444683199224616,45105,307.0,58531.0,-0.268094939176476,27,0,6,1,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26954,31.24,0.0,14,-0.9102272605448781,263908,9512.0,64076.0,-0.1157774404308786,11,0,5,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26955,65.39,0.0,21,-1.444683199224616,112653,349.0,45808.0,-0.3730982481864606,4,0,0,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
26956,812.69,1.4673227761181862,1,0.9184968547574354,281022,3224.0,4287.0,0.9411829173791532,19,0,6,5,0.06780933672393567,1,0,0,0,0,0,0,1.0
26957,85.84,2.146081219226032,14,-0.9102272605448781,68605,1228.0,13755.0,0.24830424725916417,10,0,6,2,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26958,472.38,0.0,18,-0.588837873889145,251506,1302.0,97813.0,-0.1437972224988989,5,0,6,5,0.06780933672393567,0,0,0,0,0,0,0,0.0
26959,97.98,0.0,5,0.11472769218192846,102705,932.0,79548.0,-0.1883299707076134,1,0,4,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26960,942.62,0.40930388441533005,22,1.1218691508323768,4654,885.0,28611.0,-0.1131596378888,3,0,3,1,0.06780933672393567,0,1,0,0,0,0,0,1.0
26961,91.96,0.0,18,0.924392147842978,44857,230.0,41812.0,0.2519473396944386,27,0,6,1,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26962,58.83,0.0,11,-0.09596916220399085,261298,1617.0,60913.0,0.40769228052098855,10,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26963,161.01,0.0,19,-1.1273689906103954,51038,136.0,46946.0,-0.08547258526790573,30,0,2,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26964,973.84,0.0,22,1.1218691508323768,154152,239.0,99747.0,2.1241023125072567,23,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,1.0
26965,634.83,0.0,5,0.9184968547574354,123340,71463.0,35022.0,0.37688069771010346,10,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26966,3.21,0.0,6,1.1218691508323768,290623,1263321.0,75236.0,-0.1883299707076134,23,0,3,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
26967,47.18,0.0,14,-1.1273689906103954,108423,7646.0,44233.0,-0.3730982481864606,3,0,6,3,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26968,35.83,0.0,11,-0.09596916220399085,299078,1766.0,76578.0,-0.1883299707076134,26,0,6,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26969,2.24,0.0,15,0.11472769218192846,77434,1490.0,96776.0,0.0,15,0,4,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26970,64.71,0.0,6,-0.09596916220399085,243398,277.0,99746.0,2.1241023125072567,2,0,3,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
26971,36.4,0.0,0,-0.6232182924237895,157544,1261.0,70531.0,-0.9963334395476915,25,0,0,3,0.06780933672393567,0,1,0,0,0,1,0,0.0
26972,126.68,0.0,12,-0.7624900215463709,213790,6460.0,13316.0,0.24830424725916417,19,0,4,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26973,34.27,0.8751058268073656,5,-0.5850295544656944,170708,5507.0,16314.0,-0.33024966895877095,31,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26974,8.12,0.0,12,-1.1273689906103954,4022,1789.0,69165.0,0.3461998779406281,3,0,3,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26975,357.15,1.900958761193047,2,0.924392147842978,116491,522.0,76631.0,-0.1883299707076134,7,0,3,3,-0.060480861447470585,0,1,0,1,0,0,0,1.0
26976,38.62,0.0,4,-0.6232182924237895,292490,27971.0,82901.0,0.06627424724795804,24,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26977,757.82,3.405036157969321,22,0.9184968547574354,211075,2142.0,73624.0,-0.2511725138550665,17,0,2,4,0.06780933672393567,0,1,0,0,0,0,0,1.0
26978,7.86,2.7118889774093757,5,-0.6232182924237895,115006,172247.0,33760.0,0.2459494145081303,6,0,2,3,-0.060480861447470585,0,1,0,0,0,0,0,1.0
26979,1.17,0.0,9,1.1218691508323768,257591,969.0,72047.0,-0.5645298027378518,8,0,2,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26980,4.96,0.0,20,-1.7414006772859965,106423,2092.0,62424.0,0.40769228052098855,2,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26981,45.62,-0.807091439909163,5,1.1218691508323768,243357,3032.0,50421.0,0.2861780043484511,2,0,3,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
26982,909.36,0.0,19,1.1218691508323768,239204,40470.0,41101.0,0.2519473396944386,29,0,0,4,0.06780933672393567,0,1,0,0,0,0,0,1.0
26983,73.67,0.0,17,-1.1273689906103954,111969,337.0,24878.0,-0.7925721285847098,4,0,0,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
26984,186.08,0.0,2,0.924392147842978,243214,34496.0,11710.0,0.24830424725916417,2,0,3,5,-0.060480861447470585,0,1,0,1,0,0,0,0.0
26985,61.43,0.0,6,0.924392147842978,155067,5341.0,46765.0,-0.08547258526790573,24,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26986,49.52,0.0,6,-0.09596916220399085,57998,207.0,14537.0,0.24830424725916417,4,0,0,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26987,13.74,0.0,14,-0.9102272605448781,137200,47772.0,44223.0,-0.3730982481864606,16,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
26988,117.39,0.0,15,-0.6232182924237895,240740,54767.0,32780.0,0.2459494145081303,30,0,1,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
26989,1.42,0.0,4,0.9184968547574354,199607,61.0,81642.0,-0.20665365745348527,13,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26990,165.0,0.0,12,-1.7414006772859965,127307,5354.0,28901.0,-0.1131596378888,11,0,0,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
26991,56.46,0.8233998817227697,17,-1.7414006772859965,61436,67082.0,35901.0,0.37688069771010346,5,0,1,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26992,19.38,0.0,22,-1.7414006772859965,274380,551.0,73564.0,-0.2511725138550665,15,0,2,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26993,109.24,0.0,14,-0.7624900215463709,14983,2036.0,51521.0,0.2861780043484511,9,0,2,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26994,22.67,0.0,21,-1.444683199224616,26244,269.0,43408.0,-0.3730982481864606,15,0,1,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26995,89.67,0.0,20,-1.1273689906103954,267705,27971.0,82901.0,0.06627424724795804,12,0,6,5,-0.060480861447470585,0,0,0,0,1,0,0,0.0
26996,10.62,0.0,20,-1.7414006772859965,300810,2872.0,85173.0,-0.9678138848996559,26,0,6,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26997,782.94,0.0,21,0.11472769218192846,220485,16183.0,26041.0,-0.7925721285847098,21,0,6,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
26998,63.8,0.0,21,-0.9102272605448781,294124,54287.0,92585.0,0.15850505294914607,24,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
26999,719.82,0.34761031540999016,23,0.9184968547574354,64649,964.0,64659.0,-0.1157774404308786,7,1,3,2,0.06780933672393567,0,1,0,0,0,0,0,1.0
27000,15.24,1.5380532675036787,22,-0.9102272605448781,57278,116155.0,22046.0,-0.6390671878160328,3,0,6,2,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27001,69.8,0.0,17,-0.7624900215463709,180848,760.0,64874.0,-0.1157774404308786,4,0,3,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27002,107.32,0.0,8,-0.09596916220399085,162533,9496.0,38060.0,0.5000656006520037,27,0,2,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
27003,4.27,0.010108389320761057,15,-0.8769125935111616,61185,158701.0,37132.0,0.5000656006520037,5,0,1,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
27004,5.39,-0.0032786914616982354,22,1.1218691508323768,6159,6120.0,12986.0,0.24830424725916417,4,0,4,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27005,12.33,0.0,13,-1.1273689906103954,222299,192.0,59542.0,0.0,22,0,0,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
27006,6.48,0.0,22,1.1218691508323768,93350,528.0,16329.0,-0.33024966895877095,24,0,6,2,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27007,35.34,0.0,7,-0.6232182924237895,221629,128354.0,60432.0,0.40769228052098855,22,0,0,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27008,1.0,0.0,22,1.1218691508323768,195362,760.0,64874.0,-0.1157774404308786,10,0,2,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27009,21.99,0.0,18,-0.9102272605448781,182747,32891.0,33040.0,0.2459494145081303,5,0,4,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
27010,69.6,1.3031217604374266,7,-0.09596916220399085,18626,2135.0,62888.0,0.40769228052098855,12,0,5,1,0.06780933672393567,0,0,0,0,1,0,0,0.0
27011,111.58,0.0,17,-0.8769125935111616,254441,608.0,74720.0,-0.2511725138550665,6,0,0,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27012,235.69,0.0,15,1.1218691508323768,182458,35371.0,82072.0,0.06627424724795804,5,0,4,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27013,97.91,0.6550217577680789,1,0.924392147842978,167585,190178.0,35803.0,0.37688069771010346,30,0,5,3,0.06780933672393567,1,0,0,0,0,0,0,0.0
27014,780.81,1.6414475657079624,22,0.11472769218192846,225333,663.0,21913.0,-0.0993454599280651,23,0,1,4,0.06780933672393567,0,1,0,0,0,0,0,1.0
27015,172.43,0.40930388441533005,0,-1.444683199224616,28971,601723.0,20012.0,0.40930388441533005,18,0,4,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
27016,90.44,0.0,12,-1.444683199224616,158762,630.0,25049.0,-0.7925721285847098,25,0,0,3,-0.060480861447470585,0,1,0,0,0,1,0,0.0
27017,86.05,0.8751058268073656,13,-1.1273689906103954,73025,5507.0,16314.0,-0.33024966895877095,12,0,1,2,0.06780933672393567,0,1,0,0,1,0,0,0.0
27018,21.47,2.411784384959038,22,-1.1273689906103954,23922,3285.0,11955.0,0.24830424725916417,14,0,0,1,-0.060480861447470585,0,1,0,0,0,0,0,1.0
27019,5.5,0.0,7,-0.6232182924237895,257462,1443.0,43767.0,-0.3730982481864606,8,0,2,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27020,30.31,0.0,20,-0.9102272605448781,177582,759.0,86018.0,-0.9678138848996559,2,0,1,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
27021,108.46,0.0,10,0.924392147842978,132768,4081.0,47838.0,-0.08547258526790573,14,0,3,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
27022,160.9,0.0,15,-1.444683199224616,88052,798.0,41836.0,0.2519473396944386,21,0,3,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
27023,93.36,0.0,4,0.9184968547574354,281338,1858.0,11964.0,0.24830424725916417,19,0,6,5,0.06780933672393567,0,0,0,0,0,0,0,0.0
27024,75.22,0.0,0,0.924392147842978,144745,6581.0,71232.0,-0.9963334395476915,19,0,1,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27025,52.75,0.0,3,-0.09596916220399085,86344,2401.0,62067.0,0.40769228052098855,20,0,2,2,-0.060480861447470585,0,1,1,0,0,0,1,0.0
27026,1.84,0.0,20,1.1218691508323768,262151,5927.0,20634.0,-0.0993454599280651,10,0,4,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
27027,128.89,1.671384319548547,11,0.924392147842978,259448,1892.0,4047.0,0.9411829173791532,9,0,3,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
27028,1.84,0.0,15,0.11472769218192846,214109,8874.0,88355.0,-0.06693029458104154,19,0,4,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27029,43.68,0.0,16,-0.8769125935111616,19156,798.0,41836.0,0.2519473396944386,12,0,5,1,0.06780933672393567,0,0,0,0,1,0,0,0.0
27030,128.49,-0.3848192134846176,3,-1.444683199224616,173701,34882.0,91321.0,0.15850505294914607,1,0,0,4,-0.060480861447470585,0,1,1,0,0,0,0,1.0
27031,83.64,0.0,7,0.924392147842978,36569,92985.0,44902.0,-0.3730982481864606,22,0,1,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27032,49.3,0.0,0,-0.6232182924237895,106953,2523.0,49259.0,0.21347107588762151,3,0,6,3,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27033,88.53,0.0,4,0.924392147842978,378,4533.0,15834.0,-0.33024966895877095,1,0,1,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
27034,97.29,0.6481957926976789,10,0.924392147842978,273438,238602.0,28314.0,-0.1131596378888,15,0,2,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
27035,80.73,1.4673227761181862,6,-0.09596916220399085,120618,3224.0,4287.0,0.9411829173791532,9,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
27036,106.19,0.0,7,1.1218691508323768,202602,1804.0,38039.0,0.5000656006520037,14,0,6,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
27037,1.9,0.0,14,-1.444683199224616,226447,3202.0,79252.0,-0.1883299707076134,24,0,2,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
27038,299.97,0.0,2,0.924392147842978,241549,10127.0,16214.0,-0.33024966895877095,1,0,2,5,0.06780933672393567,0,1,0,1,0,0,0,1.0
27039,233.1,0.06571418002525332,13,-0.6232182924237895,148796,166081.0,18103.0,-0.33024966895877095,21,0,3,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27040,6.33,0.40805466501489807,21,0.11472769218192846,217303,1595797.0,78214.0,-0.1883299707076134,20,0,5,4,0.06780933672393567,0,0,0,0,0,0,1,0.0
27041,7.94,0.0,14,0.11472769218192846,208806,1166.0,14037.0,0.24830424725916417,16,0,1,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27042,2.34,0.010108389320761057,12,-1.444683199224616,200411,158701.0,37132.0,0.5000656006520037,13,0,5,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
27043,99.71,0.0,11,1.1218691508323768,51747,349.0,45808.0,-0.3730982481864606,31,0,3,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
27044,36.17,0.0,8,-0.6232182924237895,102951,1302.0,97813.0,-0.1437972224988989,1,0,4,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
27045,101.14,0.5146644000731564,0,0.924392147842978,30305,77.0,58569.0,-0.268094939176476,19,0,5,1,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27046,124.6,0.0,23,-0.8769125935111616,45448,34153.0,77327.0,-0.1883299707076134,27,1,6,1,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27047,70.82,1.4154509454113462,1,-0.09596916220399085,173490,686.0,79063.0,-0.1883299707076134,1,0,0,4,0.06780933672393567,1,1,0,0,0,0,0,0.0
27048,4.38,1.6450253870558464,1,0.9184968547574354,193904,2661.0,66070.0,0.3272014437787832,10,0,2,4,0.06780933672393567,1,1,0,0,0,0,0,0.0
27049,66.46,0.0,17,-0.8769125935111616,131562,18182.0,59714.0,0.0,13,0,2,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
27050,50.76,0.0,17,-1.1273689906103954,293714,277.0,99746.0,2.1241023125072567,24,0,4,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
27051,146.27,-0.48386443003797086,19,-0.8769125935111616,175616,1526206.0,19149.0,-0.33024966895877095,1,0,0,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27052,95.73,0.0,9,0.924392147842978,22496,3487.0,10548.0,0.24830424725916417,14,0,0,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27053,128.7,0.9077069881827636,6,0.924392147842978,276774,46.0,84540.0,0.13905225511467298,17,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27054,816.18,0.0,18,0.11472769218192846,147468,5657.0,24340.0,-0.6390671878160328,20,0,2,3,0.06780933672393567,0,1,0,0,0,0,1,0.0
27055,6.09,1.8319658897060955,1,0.9184968547574354,258828,47.0,4286.0,0.9411829173791532,9,0,3,5,0.06780933672393567,1,1,0,0,0,0,0,0.0
27056,219.06,0.0,2,0.924392147842978,24290,5895.0,5733.0,0.0,15,0,1,1,-0.060480861447470585,0,1,0,1,0,0,0,0.0
27057,57.21,0.0,15,-0.8769125935111616,143370,722.0,12419.0,0.24830424725916417,18,0,0,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27058,75.7,0.0,3,-0.09596916220399085,132376,4056.0,11796.0,0.24830424725916417,14,0,3,3,-0.060480861447470585,0,1,1,0,0,0,0,0.0
27059,83.94,0.0,23,-0.9102272605448781,21643,635.0,82221.0,0.06627424724795804,13,1,6,1,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27060,99.13,1.900958761193047,16,-1.444683199224616,194884,522.0,76631.0,-0.1883299707076134,10,0,2,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27061,16.76,0.0,22,-1.444683199224616,102274,328.0,15484.0,-0.33024966895877095,28,0,3,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27062,5.23,1.2078115806331018,16,-0.7624900215463709,216586,1420.0,97452.0,-0.1437972224988989,20,0,5,4,-0.060480861447470585,0,0,0,0,0,0,1,0.0
27063,4.26,0.0,1,0.11472769218192846,62315,43102.0,22015.0,-0.6390671878160328,6,0,2,2,0.06780933672393567,1,1,0,0,0,0,0,0.0
27064,6.5,0.0,13,-1.7414006772859965,148791,7646.0,44233.0,-0.3730982481864606,21,0,3,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27065,112.79,0.0,11,0.924392147842978,245537,1745.0,68031.0,0.3461998779406281,3,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27066,65.57,0.0,19,-0.9102272605448781,159945,8333.0,29127.0,0.3334117904681068,25,0,0,3,-0.060480861447470585,0,1,0,0,0,1,0,0.0
27067,64.63,0.0,14,-0.8769125935111616,216378,645.0,17850.0,-0.33024966895877095,20,0,5,4,0.06780933672393567,0,0,0,0,0,0,1,0.0
27068,28.51,1.0965859455228772,17,-0.9102272605448781,242528,1196.0,39665.0,0.19361663377757496,1,0,2,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
27069,319.37,0.7137930751834922,7,0.924392147842978,29254,2408.0,29438.0,0.3334117904681068,18,0,4,1,-0.060480861447470585,0,1,0,0,0,0,0,1.0
27070,34.39,0.40805466501489807,13,-0.9102272605448781,5454,1595797.0,78214.0,-0.1883299707076134,4,0,4,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
27071,1.84,0.0,13,1.1218691508323768,184581,6841.0,42171.0,0.2519473396944386,6,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
27072,1.2,0.0,18,-0.588837873889145,29891,841711.0,97210.0,-0.1437972224988989,18,0,4,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
27073,303.13,0.9564971523521957,0,0.924392147842978,81561,53.0,79085.0,-0.1883299707076134,18,0,0,2,0.06780933672393567,0,1,0,0,0,0,0,1.0
27074,25.58,0.0,17,-1.7414006772859965,306600,626.0,21524.0,-0.0993454599280651,28,0,1,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
27075,108.11,1.8617380480397656,18,-1.1273689906103954,228497,10295.0,31632.0,-0.2822795741684324,25,0,3,4,-0.060480861447470585,0,1,0,0,0,1,0,0.0
27076,74.49,-0.48386443003797086,9,-0.6232182924237895,305901,1526206.0,19149.0,-0.33024966895877095,28,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
27077,84.15,0.0,6,-0.09596916220399085,6518,28278.0,97132.0,-0.1437972224988989,5,0,5,1,0.06780933672393567,0,0,0,0,0,0,0,0.0
